id,gender,age,annual_income,spending_core
832422.0,Male,25,24,73
60666,Male,18,48,59
101450.0,Female,31,40,42
744646.0,Female,24,39,65
495036.0,Female,21,33,81
952024.0,Male,31,25,73
551362.0,Female,29,79,83
394035.0,Female,49,33,14
226445.0,Female,49,39,28
157086.0,Male,48,54,46
377387.0,Female,54,101,24
556129.0,Male,59,71,11
390325.0,Female,23,70,29
530284.0,Female,46,54,44
473971.0,Male,40,87,13
376792.0,Female,32,103,69
173388.0,Male,28,101,68
703284.0,Female,46,54,44
766610.0,Female,30,19,72
647560.0,Female,30,78,73
111106.0,Female,21,62,42
47705,Male,49,62,56
376984.0,Female,29,98,88
240058.0,Male,69,44,46
575052.0,Male,33,42,60
647768.0,Female,33,86,95
77242,Male,24,38,92
649273.0,Female,60,50,49
300363.0,Male,19,81,5
569970.0,Male,32,87,63
241488.0,Female,22,57,55
305862.0,Male,19,46,55
604580.0,Male,35,93,90
897854.0,Male,59,43,60
168314.0,Male,19,64,46
128959.0,Male,34,78,1
967203.0,Female,20,16,6
165343.0,Female,28,76,40
118585.0,Female,41,99,39
939034.0,Male,18,33,92
477195.0,Female,47,120,16
774167.0,Male,42,86,20
296847.0,Female,50,40,55
339595.0,Female,47,120,16
233,Male,53,33,4
179700.0,Male,20,61,49
536763.0,Male,19,81,5
826723.0,Female,40,69,58
129276.0,Male,26,54,54
204114.0,Male,19,64,46
356428.0,Male,35,28,61
498379.0,Male,59,93,14
339233.0,Male,53,33,4
752413.0,Female,58,20,15
620656.0,Male,47,43,41
109243.0,Male,48,39,36
543036.0,Female,21,33,81
546356.0,Female,27,78,89
694536.0,Female,29,73,88
210206.0,Female,22,17,76
392017.0,Female,35,21,35
456009.0,Male,64,19,3
91030,Female,23,29,87
660027.0,Female,45,28,32
689513.0,Female,38,64,42
826770.0,Male,32,87,63
238994.0,Female,38,113,91
399419.0,Male,52,23,29
696384.0,Female,29,98,88
239944.0,Female,32,76,87
554537.0,Female,44,73,7
358757.0,Male,37,78,1
181234.0,Male,18,33,92
985442.0,Male,24,38,92
454187.0,Female,54,101,24
842463.0,Female,67,47,52
168859.0,Female,27,46,51
496917.0,Female,63,65,43
938078.0,Male,40,54,48
58258,Male,69,44,46
649907.0,Female,66,63,50
898581.0,Female,37,97,32
253473.0,Female,60,50,49
975475.0,Male,59,54,47
911216.0,Male,22,20,79
658906.0,Female,21,62,42
67573,Male,36,87,10
306632.0,Female,21,30,73
281805.0,Female,31,17,40
876647.0,Female,50,40,55
43543,Female,28,76,40
128359.0,Male,34,78,1
392515.0,Female,18,65,48
104656.0,Male,47,43,41
827428.0,Male,35,28,61
634300.0,Male,20,61,49
569570.0,Male,32,87,63
803764.0,Female,31,81,93
940822.0,Male,25,24,73
134527.0,Male,43,71,35
946922.0,Female,38,67,40
418556.0,Female,27,78,89
472914.0,Male,19,64,46
947668.0,Female,68,48,48
385736.0,Female,29,73,88
201725.0,Female,23,70,29
73747,Male,48,77,36
364652.0,Male,33,42,60
426995.0,Female,47,120,16
470756.0,Female,27,78,89
169918.0,Female,49,65,59
140909.0,Male,68,63,43
87574,Male,36,87,92
352868.0,Female,68,48,48
399418.0,Male,20,21,66
561656.0,Male,47,43,41
75944,Female,32,76,87
888351.0,Male,43,78,17
20378,Male,27,88,69
141086.0,Male,48,54,46
274276.0,Male,26,54,54
544357.0,Male,37,78,1
326799.0,Male,32,137,18
540395.0,Female,47,120,16
800067.0,Female,43,48,50
708587.0,Female,54,101,24
941592.0,Female,32,103,69
727832.0,Female,21,30,73
139610.0,Female,30,19,72
215584.0,Female,29,98,88
844636.0,Female,21,33,81
673283.0,Male,67,54,41
982701.0,Female,23,62,41
577313.0,Female,38,64,42
218800.0,Male,30,137,83
467777.0,Male,58,88,15
33574,Male,36,87,92
19998,Male,32,126,74
746501.0,Female,23,62,41
998859.0,Female,27,46,51
27836,Female,21,33,81
182340.0,Female,35,74,72
402751.0,Male,43,78,17
995273.0,Female,60,50,49
144759.0,Male,34,78,1
644390.0,Female,36,103,85
282180.0,Male,35,93,90
827929.0,Male,59,71,11
148107.0,Female,66,63,50
870016.0,Male,22,20,79
921926.0,Female,31,70,77
445672.0,Female,47,49,42
328198.0,Male,32,126,74
830978.0,Male,27,88,69
632267.0,Female,43,48,50
689053.0,Female,31,43,54
985334.0,Female,31,72,71
91002,Male,21,15,81
153496.0,Male,24,60,52
690028.0,Male,35,28,61
696747.0,Male,48,77,36
286053.0,Female,31,43,54
68945,Male,25,77,12
27372,Male,28,87,75
610791.0,Female,34,103,23
652657.0,Female,51,44,50
176582.0,Female,32,97,86
6424,Male,31,25,73
133306.0,Female,21,62,42
863787.0,Female,54,101,24
694539.0,Male,19,74,10
470755.0,Female,47,78,16
736291.0,Female,68,59,55
302957.0,Male,37,78,1
574998.0,Male,32,126,74
248623.0,Female,46,25,5
605036.0,Female,21,33,81
20300,Male,20,61,49
164643.0,Male,48,39,36
132038.0,Female,30,34,73
545977.0,Male,58,88,15
859365.0,Male,50,85,26
691645.0,Female,49,39,28
543265.0,Male,63,48,51
606576.0,Female,30,88,86
365293.0,Male,48,60,49
416476.0,Male,26,54,54
82189,Female,41,103,17
879717.0,Female,63,65,43
904981.0,Female,37,97,32
454346.0,Male,28,77,97
82824,Male,31,25,73
91985,Female,41,99,39
574773.0,Male,36,87,10
937868.0,Female,68,48,48
771054.0,Male,59,43,60
76246,Female,24,39,65
40930,Male,38,71,75
75480,Female,49,54,42
307392.0,Female,32,103,69
47389,Female,41,103,17
722634.0,Male,18,33,92
46991,Female,34,103,23
211664.0,Female,54,47,59
961544.0,Female,32,76,87
648250.0,Female,31,40,42
3966,Female,36,85,75
315354.0,Female,38,78,76
293444.0,Female,31,39,61
439553.0,Female,44,78,20
637647.0,Female,50,40,55
920951.0,Male,43,78,17
287692.0,Male,18,59,41
398194.0,Female,38,113,91
199696.0,Male,24,60,52
606865.0,Male,63,48,51
545955.0,Female,47,78,16
639539.0,Male,19,74,10
324897.0,Female,47,60,47
781068.0,Female,68,48,48
506521.0,Male,27,67,56
599388.0,Male,28,101,68
947376.0,Female,30,88,86
654208.0,Female,23,18,94
24638,Female,30,34,73
428793.0,Male,33,113,8
538060.0,Male,53,46,46
345073.0,Female,60,50,49
691919.0,Female,51,67,43
537111.0,Male,65,63,52
8984,Female,29,98,88
692904.0,Male,26,62,55
622271.0,Male,70,49,55
91142,Male,32,75,93
740339.0,Male,19,74,10
853238.0,Female,30,34,73
794566.0,Female,36,85,75
14495,Female,32,60,42
16295,Female,32,60,42
635807.0,Female,35,18,6
683279.0,Female,23,54,52
137518.0,Female,49,65,59
590545.0,Male,25,77,12
37287,Female,55,57,58
433073.0,Female,60,50,49
337416.0,Male,22,20,79
34817,Female,35,21,35
368531.0,Male,47,71,9
886174.0,Male,36,87,92
669036.0,Female,21,33,81
919064.0,Female,54,47,59
234883.0,Male,67,54,41
875714.0,Male,19,64,46
847708.0,Male,54,63,46
469129.0,Male,59,71,11
577480.0,Female,49,54,42
440670.0,Female,32,48,47
224953.0,Female,44,78,20
362638.0,Female,30,34,73
507137.0,Female,44,73,7
239771.0,Male,40,87,13
522870.0,Female,32,48,47
597420.0,Female,35,23,98
83367,Male,42,86,20
660412.0,Female,35,19,99
658384.0,Female,29,98,88
434207.0,Female,35,18,6
510029.0,Female,40,29,31
393206.0,Female,22,17,76
596492.0,Male,18,59,41
995483.0,Male,67,54,41
31664,Female,54,47,59
177256.0,Male,47,43,41
472285.0,Female,21,54,57
537880.0,Female,49,54,42
533907.0,Female,66,63,50
111888.0,Female,22,57,55
725106.0,Female,21,62,42
765542.0,Male,32,75,93
246080.0,Female,49,54,42
560688.0,Female,22,57,55
44847,Female,50,40,55
689595.0,Female,47,120,16
458781.0,Female,37,97,32
192945.0,Male,25,77,12
541993.0,Male,33,113,8
683152.0,Male,39,78,88
865404.0,Female,23,16,77
43681,Male,57,54,51
860966.0,Female,36,85,75
208049.0,Female,29,40,42
564200.0,Male,30,137,83
533986.0,Male,30,99,97
142222.0,Male,25,24,73
280796.0,Female,35,120,79
773124.0,Male,39,69,91
822043.0,Male,48,39,36
738859.0,Female,27,46,51
361631.0,Male,60,30,4
614134.0,Female,31,72,71
104986.0,Male,30,99,97
792132.0,Male,39,71,75
265239.0,Female,36,37,26
127200.0,Male,30,137,83
904096.0,Male,24,60,52
309116.0,Female,19,65,50
353237.0,Female,42,34,17
424766.0,Female,36,85,75
171269.0,Male,19,48,59
545416.0,Male,22,20,79
524220.0,Female,35,23,98
575602.0,Male,21,15,81
788000.0,Male,30,137,83
494204.0,Female,23,16,77
783279.0,Female,23,54,52
795353.0,Female,44,78,20
136406.0,Female,22,17,76
601140.0,Female,35,74,72
279744.0,Female,32,76,87
608013.0,Female,58,20,15
54054,Male,59,43,60
140550.0,Male,34,78,90
142128.0,Male,40,71,95
37613,Female,58,20,15
25298,Female,27,60,50
21425,Female,54,28,14
68061,Male,70,46,56
276545.0,Male,25,77,12
312637.0,Female,42,34,17
236243.0,Male,48,39,36
358439.0,Female,36,37,26
549061.0,Male,70,46,56
275892.0,Male,18,59,41
531890.0,Female,50,58,46
311991.0,Female,34,103,23
570406.0,Female,22,17,76
656154.0,Female,38,78,76
501158.0,Female,30,78,78
533870.0,Female,32,48,47
664166.0,Female,36,85,75
608773.0,Male,36,87,10
605920.0,Female,50,67,57
935243.0,Male,48,39,36
371255.0,Female,50,43,45
173412.0,Female,35,19,99
75729,Male,59,71,11
360217.0,Female,35,21,35
441829.0,Female,40,29,31
790042.0,Male,24,38,92
461915.0,Female,18,65,48
725275.0,Male,59,54,47
146308.0,Male,54,63,46
144644.0,Female,31,39,61
320396.0,Female,35,120,79
632104.0,Male,26,62,55
107499.0,Male,48,61,42
592848.0,Female,27,40,47
519085.0,Female,21,54,57
591847.0,Female,50,40,55
60117,Female,63,65,43
663620.0,Female,35,23,98
926230.0,Female,23,29,87
527131.0,Male,47,71,9
746259.0,Female,27,46,51
686191.0,Female,34,103,23
153716.0,Female,19,65,50
601087.0,Female,55,57,58
212672.0,Female,47,49,42
138503.0,Male,67,62,59
494426.0,Male,29,28,82
325195.0,Female,47,120,16
243629.0,Female,40,29,31
492380.0,Male,35,93,90
937687.0,Female,55,57,58
485211.0,Male,67,19,14
560464.0,Female,54,47,59
478807.0,Female,35,18,6
163782.0,Female,32,97,86
95396,Female,35,120,79
779277.0,Female,45,54,53
381623.0,Female,46,25,5
746148.0,Female,32,77,74
449383.0,Male,46,98,15
731972.0,Male,28,87,75
300396.0,Female,35,120,79
320969.0,Female,36,87,27
147433.0,Male,53,33,4
7980,Male,35,93,90
972935.0,Male,20,73,5
957823.0,Female,46,25,5
429792.0,Female,32,103,69
572440.0,Female,20,37,75
335668.0,Female,68,48,48
134469.0,Male,19,48,59
49581,Female,37,97,32
536773.0,Male,36,87,10
695984.0,Female,29,98,88
189806.0,Female,22,17,76
913516.0,Female,19,65,50
558536.0,Female,29,73,88
809432.0,Female,21,30,73
970999.0,Male,32,137,18
9615,Male,37,20,13
448752.0,Male,39,78,88
689174.0,Male,36,87,92
147201.0,Male,19,15,39
659822.0,Male,25,24,73
694855.0,Female,50,43,45
379248.0,Female,27,40,47
43568,Female,33,86,95
882724.0,Male,39,69,91
667739.0,Male,19,74,10
168636.0,Female,21,33,81
572966.0,Female,36,85,75
837139.0,Male,19,74,10
853334.0,Female,31,72,71
131003.0,Female,20,16,6
488064.0,Female,54,47,59
136351.0,Male,43,78,17
599488.0,Female,22,57,55
132379.0,Male,59,93,14
11267,Female,43,48,50
792793.0,Male,33,113,8
538132.0,Male,39,71,75
790119.0,Female,51,67,43
289035.0,Female,49,33,14
559672.0,Female,47,49,42
736462.0,Male,19,46,55
452529.0,Male,59,71,11
170999.0,Male,32,137,18
573745.0,Male,25,77,12
577541.0,Female,57,75,5
229159.0,Male,34,78,1
260967.0,Male,42,86,20
972310.0,Male,66,63,48
231715.0,Female,18,65,48
470815.0,Male,37,20,13
137403.0,Female,20,16,6
522324.0,Male,39,69,91
194986.0,Male,30,99,97
11179,Male,59,93,14
61377,Male,58,88,15
68882,Male,38,54,55
887102.0,Female,49,62,48
795699.0,Male,48,61,42
891643.0,Male,48,39,36
315947.0,Male,48,77,36
123562.0,Female,29,79,83
851524.0,Male,39,69,91
455070.0,Female,32,48,47
466986.0,Male,30,99,97
950226.0,Male,29,28,82
876680.0,Female,49,54,42
771862.0,Male,19,46,55
121320.0,Female,50,67,57
531621.0,Male,35,24,35
949075.0,Male,59,54,47
628920.0,Female,50,67,57
440136.0,Female,29,73,88
918119.0,Female,51,67,43
406724.0,Male,39,69,91
443644.0,Female,31,39,61
144799.0,Male,32,137,18
12349,Female,34,78,22
360053.0,Female,31,43,54
844657.0,Female,51,44,50
149501.0,Female,23,62,41
277582.0,Female,32,97,86
681677.0,Female,45,54,53
951046.0,Female,24,39,65
610113.0,Female,38,64,42
312708.0,Male,54,63,46
872841.0,Female,65,38,35
409285.0,Female,21,54,57
398594.0,Female,38,113,91
789761.0,Female,56,79,35
387012.0,Female,35,19,99
824568.0,Female,33,86,95
265249.0,Female,29,40,42
507690.0,Female,50,58,46
292830.0,Female,23,29,87
903115.0,Female,18,65,48
734422.0,Male,25,24,73
749564.0,Female,31,81,93
259703.0,Male,67,62,59
161738.0,Male,32,73,73
580400.0,Male,30,137,83
245295.0,Female,32,60,42
394577.0,Male,58,88,15
818143.0,Female,28,76,40
116317.0,Female,63,65,43
954961.0,Female,56,79,35
537271.0,Male,70,49,55
829393.0,Male,33,113,8
499201.0,Male,19,15,39
971857.0,Female,51,44,50
980602.0,Male,21,15,81
933351.0,Male,43,78,17
450097.0,Female,47,60,47
945666.0,Male,18,48,59
728298.0,Female,27,60,50
641241.0,Female,65,38,35
404202.0,Male,21,15,81
369219.0,Male,52,23,29
423335.0,Male,20,73,5
391909.0,Male,68,63,43
652926.0,Female,31,70,77
282607.0,Female,35,18,6
318121.0,Male,27,67,56
460267.0,Female,43,48,50
810444.0,Female,31,39,61
492091.0,Female,68,59,55
554576.0,Female,30,88,86
314182.0,Female,32,97,86
178082.0,Male,38,54,55
45546,Male,28,77,97
786059.0,Female,27,46,51
769658.0,Male,69,44,46
982104.0,Male,26,62,55
328958.0,Female,30,78,78
12370,Male,32,87,63
319830.0,Female,23,29,87
517886.0,Male,48,54,46
602930.0,Male,38,71,75
305530.0,Male,38,71,75
534353.0,Female,44,78,20
244805.0,Female,31,17,40
908069.0,Male,19,48,59
357701.0,Female,23,62,41
18047,Female,50,40,55
613417.0,Female,35,21,35
919933.0,Female,25,72,34
135798.0,Male,32,126,74
122329.0,Male,59,71,11
534959.0,Male,34,78,1
699285.0,Female,21,54,57
962371.0,Male,40,87,13
68852,Male,33,42,60
643067.0,Female,43,48,50
655238.0,Female,30,34,73
695153.0,Female,44,78,20
939022.0,Male,25,24,73
251790.0,Female,36,103,85
434436.0,Female,21,33,81
485713.0,Female,38,64,42
786196.0,Female,35,120,79
347444.0,Female,31,39,61
701031.0,Male,60,30,4
429951.0,Male,43,78,17
63985,Female,41,99,39
435335.0,Male,20,73,5
586417.0,Female,35,21,35
585577.0,Male,58,88,15
849613.0,Female,58,20,15
481965.0,Male,50,85,26
944009.0,Male,64,19,3
539912.0,Female,19,63,54
390057.0,Female,51,44,50
137862.0,Male,19,46,55
670554.0,Female,38,78,76
861484.0,Female,46,54,44
591842.0,Male,24,38,92
945238.0,Female,30,34,73
158119.0,Female,51,67,43
92781,Female,37,97,32
75237,Female,42,34,17
313179.0,Male,59,93,14
832904.0,Male,26,62,55
807032.0,Female,21,30,73
363803.0,Female,20,16,6
953555.0,Female,47,78,16
45373,Male,36,87,10
592140.0,Female,35,74,72
506577.0,Male,58,88,15
593481.0,Male,57,54,51
792734.0,Female,31,72,71
686190.0,Female,36,103,85
721107.0,Female,66,63,50
122062.0,Male,19,46,55
286617.0,Female,35,21,35
688528.0,Male,40,71,95
462146.0,Male,28,77,97
903528.0,Male,40,71,95
157094.0,Female,40,60,40
596190.0,Female,36,103,85
618612.0,Female,35,19,99
601382.0,Female,32,97,86
282116.0,Female,19,65,50
554422.0,Male,25,24,73
360926.0,Female,31,70,77
791651.0,Female,49,42,52
92462,Male,19,46,55
677581.0,Female,37,97,32
443993.0,Male,33,113,8
125230.0,Female,23,29,87
476094.0,Female,40,60,40
625784.0,Female,29,98,88
311209.0,Male,64,19,3
63717,Female,63,65,43
607854.0,Male,59,43,60
230514.0,Male,19,64,46
204288.0,Female,22,57,55
339470.0,Female,32,48,47
866361.0,Female,56,79,35
604229.0,Female,40,29,31
696271.0,Male,70,49,55
815327.0,Male,43,71,35
529495.0,Female,32,60,42
531173.0,Male,36,87,10
985148.0,Female,32,77,74
538788.0,Male,28,101,68
658418.0,Male,20,21,66
758199.0,Male,32,137,18
792173.0,Male,36,87,10
41935,Male,20,73,5
403411.0,Male,67,19,14
662955.0,Female,47,78,16
322888.0,Female,22,57,55
846248.0,Female,27,40,47
120075.0,Male,59,54,47
390952.0,Male,39,78,88
213322.0,Female,38,67,40
666132.0,Male,39,71,75
236754.0,Female,38,78,76
364880.0,Female,49,54,42
876648.0,Female,27,40,47
464487.0,Female,55,57,58
941404.0,Female,23,16,77
948159.0,Male,34,78,1
416125.0,Female,23,70,29
866811.0,Male,67,19,14
323904.0,Male,26,62,55
863323.0,Female,40,69,58
976010.0,Female,30,19,72
963979.0,Male,59,93,14
239125.0,Female,23,70,29
24375,Female,52,88,13
179248.0,Female,27,40,47
382535.0,Male,20,73,5
961038.0,Female,30,34,73
148272.0,Female,47,49,42
493237.0,Female,42,34,17
106223.0,Female,46,25,5
960540.0,Female,35,74,72
171001.0,Male,19,15,39
172765.0,Male,50,85,26
646141.0,Female,57,75,5
577237.0,Female,42,34,17
822924.0,Male,39,69,91
255149.0,Female,34,78,22
976064.0,Female,54,47,59
414466.0,Male,18,48,59
177036.0,Female,21,33,81
188246.0,Female,24,39,65
497821.0,Male,35,24,35
143376.0,Female,30,88,86
523603.0,Female,20,16,6
760518.0,Female,49,65,59
783057.0,Female,51,44,50
101275.0,Male,59,54,47
1846,Female,24,39,65
884922.0,Female,38,67,40
235808.0,Female,23,18,94
808571.0,Male,40,87,13
207232.0,Female,21,30,73
254414.0,Female,24,20,77
195672.0,Female,47,49,42
323050.0,Female,31,40,42
243838.0,Female,30,34,73
78780,Male,35,93,90
630736.0,Female,29,73,88
685200.0,Male,30,137,83
526208.0,Female,23,18,94
422448.0,Female,27,40,47
181913.0,Female,38,64,42
976268.0,Female,68,48,48
390379.0,Male,59,93,14
907197.0,Female,45,126,28
757308.0,Male,54,63,46
508145.0,Male,25,77,12
715555.0,Female,47,78,16
294877.0,Female,45,54,53
282807.0,Female,35,18,6
291969.0,Female,36,87,27
771767.0,Male,42,86,20
568545.0,Male,25,77,12
644262.0,Male,19,46,55
990317.0,Female,63,65,43
718825.0,Female,54,28,14
580930.0,Male,38,71,75
847129.0,Male,59,71,11
918419.0,Male,52,23,29
339332.0,Male,39,71,75
485150.0,Male,34,78,90
269623.0,Female,46,25,5
907450.0,Female,31,40,42
685515.0,Female,18,65,48
386324.0,Male,39,69,91
365228.0,Male,35,28,61
731858.0,Male,69,44,46
924685.0,Female,21,54,57
145007.0,Female,35,18,6
48581,Female,37,97,32
87142,Male,32,75,93
544915.0,Female,18,65,48
349808.0,Female,23,18,94
713269.0,Male,19,48,59
58881,Male,57,54,51
797717.0,Female,63,65,43
146381.0,Female,37,97,32
273820.0,Female,35,23,98
156704.0,Male,26,62,55
777790.0,Female,36,103,85
538233.0,Male,53,33,4
738774.0,Male,36,87,92
202156.0,Female,27,78,89
596463.0,Female,67,47,52
221961.0,Female,56,79,35
728395.0,Female,47,120,16
705260.0,Male,53,46,46
52841,Female,65,38,35
717797.0,Female,45,126,28
225183.0,Male,46,98,15
542301.0,Female,23,62,41
380917.0,Female,63,65,43
977089.0,Female,34,58,60
351495.0,Female,32,60,42
441800.0,Male,30,137,83
605892.0,Male,18,59,41
526750.0,Male,34,78,90
578411.0,Male,67,19,14
175107.0,Female,66,63,50
252156.0,Female,27,78,89
262758.0,Female,30,78,78
528610.0,Female,30,19,72
888043.0,Male,48,39,36
36929,Male,59,71,11
310564.0,Female,31,81,93
553877.0,Female,45,54,53
203464.0,Female,54,47,59
503228.0,Male,35,28,61
110431.0,Male,60,30,4
635796.0,Female,35,120,79
310148.0,Female,32,77,74
724932.0,Male,39,71,75
67779,Male,59,93,14
399785.0,Female,41,99,39
621142.0,Male,32,75,93
753168.0,Female,33,86,95
462539.0,Male,19,74,10
641218.0,Male,20,21,66
288312.0,Female,19,63,54
578951.0,Male,43,78,17
668884.0,Female,46,54,44
600173.0,Male,36,87,10
945826.0,Male,29,28,82
288065.0,Male,63,48,51
197185.0,Female,41,99,39
860235.0,Female,49,33,14
727591.0,Female,34,103,23
250245.0,Female,49,39,28
365881.0,Male,57,54,51
752522.0,Female,38,67,40
415563.0,Male,19,81,5
371536.0,Female,29,73,88
691795.0,Female,47,120,16
36375,Female,52,88,13
97139,Male,19,74,10
690064.0,Female,54,47,59
953227.0,Female,45,28,32
930414.0,Female,24,20,77
860121.0,Male,27,67,56
974349.0,Female,34,78,22
458521.0,Male,27,67,56
563794.0,Female,38,113,91
206944.0,Female,32,76,87
152432.0,Female,21,30,73
858524.0,Male,39,69,91
791090.0,Female,50,58,46
643686.0,Male,48,54,46
228363.0,Male,19,81,5
681055.0,Female,50,43,45
147524.0,Male,39,69,91
56023,Female,46,25,5
361556.0,Female,27,78,89
852268.0,Female,68,48,48
346720.0,Female,50,67,57
693575.0,Female,52,88,13
41966,Female,36,85,75
580323.0,Female,40,69,58
590615.0,Male,37,20,13
350293.0,Male,48,60,49
886134.0,Female,31,72,71
284011.0,Male,67,19,14
55355,Female,47,78,16
290512.0,Female,19,63,54
849879.0,Female,23,54,52
816911.0,Male,65,63,52
291079.0,Female,23,54,52
856718.0,Female,49,65,59
619042.0,Male,24,38,92
67368,Female,33,86,95
184171.0,Male,40,87,13
502054.0,Male,59,43,60
669263.0,Female,67,47,52
980007.0,Female,35,18,6
746102.0,Female,49,62,48
198383.0,Male,46,98,15
242051.0,Female,49,42,52
694128.0,Male,40,71,95
50431,Male,60,30,4
411377.0,Male,58,88,15
88380,Male,35,93,90
348006.0,Female,22,17,76
504065.0,Male,63,48,51
86671,Male,70,49,55
669198.0,Male,32,126,74
69574,Male,36,87,92
314865.0,Male,63,48,51
905324.0,Male,39,69,91
428637.0,Female,42,34,17
99296,Male,24,60,52
213804.0,Female,23,16,77
24492,Male,18,59,41
984371.0,Male,40,87,13
619330.0,Male,38,71,75
150672.0,Female,47,49,42
543982.0,Female,32,97,86
877276.0,Male,26,54,54
153832.0,Female,21,30,73
957482.0,Male,38,54,55
636683.0,Male,67,54,41
150597.0,Female,45,126,28
235525.0,Female,23,70,29
714698.0,Female,27,60,50
260134.0,Female,31,72,71
996459.0,Female,27,46,51
593764.0,Female,31,81,93
185764.0,Female,31,81,93
522850.0,Female,31,40,42
589415.0,Male,37,20,13
113829.0,Female,40,29,31
39650,Female,31,40,42
71173,Male,36,87,10
338975.0,Female,52,88,13
322704.0,Male,26,62,55
825525.0,Female,23,70,29
619763.0,Male,19,81,5
874237.0,Female,42,34,17
213207.0,Female,35,18,6
883126.0,Female,31,70,77
458591.0,Female,34,103,23
872481.0,Male,57,54,51
199135.0,Male,20,73,5
201646.0,Female,24,39,65
34281,Male,57,54,51
950860.0,Male,53,46,46
755808.0,Female,23,18,94
36120,Female,50,67,57
239893.0,Male,48,60,49
150016.0,Male,22,20,79
156386.0,Male,30,99,97
396220.0,Female,35,23,98
918680.0,Female,49,54,42
646607.0,Female,35,18,6
465086.0,Male,48,54,46
486494.0,Female,40,60,40
334516.0,Female,19,65,50
143535.0,Male,20,73,5
300302.0,Female,49,62,48
239607.0,Female,35,18,6
718214.0,Female,24,20,77
650058.0,Male,69,44,46
161991.0,Female,34,103,23
702877.0,Female,45,54,53
830229.0,Female,40,29,31
837666.0,Male,18,48,59
113459.0,Female,27,46,51
833327.0,Male,43,71,35
429687.0,Female,55,57,58
231822.0,Male,25,24,73
946028.0,Male,35,28,61
24307,Female,66,63,50
541860.0,Male,53,46,46
118398.0,Male,32,126,74
464759.0,Male,34,78,1
905267.0,Female,43,48,50
202889.0,Female,34,58,60
955961.0,Female,56,79,35
72357,Male,37,78,1
202342.0,Male,32,75,93
942855.0,Female,50,43,45
348559.0,Male,34,78,1
115381.0,Female,37,97,32
524714.0,Male,19,64,46
